"param_set_id","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency","mac_discrimination_efficiency","mac_rat_com_pat_threshold"
2484,0.923407872398989,0.27387384923175,0.775096903699078,0.725686056125339,0.0052860215608729,0.0215692711243294,0.0443724062107354,0.571762050284259,0.505642803000589,0.89090793017901,0.970612796760467,0.163609489157144,0.811750265022111,0.80012544642638,0.434823690619227,0.157690441169019,0.119988719404768,0.116065168135241,0.31641052323801,0.926489213074488,0.69512654207783,0.0936402226665989,4,0.669288906371361,0.473593102687015,0.809201429441362
2485,0.345394434262719,0.290379313147324,0.868878163135215,0.825657926730148,0.0947526506109545,0.0742998586537745,0.0200371640167236,0.861641099784197,0.694451705851313,0.877787081157626,0.0601920158828143,0.557118458420876,0.702535993979452,0.804800905421027,0.112928953313222,0.0593220771880588,0.216699871138809,0.0346225506440154,0.0139842759023886,0.578926575330587,0.935397641033062,0.000809894551779144,16,0.502864153025881,0.65963042322353,0.610079140470864
2486,0.78314800009639,0.237128777769208,0.737129201297276,0.880729495463299,0.0919229671517517,0.0539142888157284,0.0195652316943202,0.572120870441105,0.368796365199727,0.716834457283118,0.64842703377374,0.975804045021837,0.0782121324559208,0.121613446356449,0.688418823951134,0.405554320439673,0.111544846109336,0.329669981502346,0.395081142901583,0.82852912181979,0.686180604685447,0.143845710034732,6,0.923459662952111,0.996513764624251,0.985674005245452
2487,0.198915248351311,0.261752642280958,0.66575596842966,0.977624652044952,0.0498829014835926,0.00325197846474219,0.0129995423588147,0.754211700127111,0.0295977565004723,0.136944537327252,0.296423220419232,0.887456787917996,0.565035388453514,0.51841140339612,0.513948260693299,0.251005864159949,0.408825995172723,0.163239375174686,0.147010605682014,0.733641346823075,0.500360717676883,0.112301739423122,13,0.787860309942858,0.0189497918036068,0.542712119837012
2488,0.433431906615151,0.966237284129183,0.240903351135878,0.630297611130797,0.013329923076639,0.111164261920106,0.0370885550948018,0.119801369764004,0.538680474523501,0.0746829920160118,0.782627921812702,0.556222122075804,0.651726813023165,0.735444317154423,0.415434569540992,0.229005679682526,0.222737120899814,0.370478779243468,0.265884561351582,0.78608644561856,0.813867017826275,0.14566717254821,4,0.323584874459379,0.287435188275296,0.622064093995362
2489,0.914742588525848,0.557318524128571,0.560358566020243,0.888679938222922,0.0568947680993462,0.00751500529561378,0.0426996376652587,0.6026334583221,0.241578311249334,0.887080945572583,0.219269032092812,0.959674160242127,0.427827231397177,0.99418950551881,0.128994457377051,0.34317464344562,0.303879756001488,0.0451875065126689,0.127664733144862,0.749536108491605,0.921808592503646,0.0525834555053385,7,0.0384418463487644,0.992318343782472,0.62380030448928
2490,0.331550425887038,0.519389573515789,0.661564552706899,0.887368702133431,0.0834536290877396,0.104532111141119,0.0212484708218649,0.0824526746607851,0.201849405133026,0.845651079261443,0.561142347530206,0.122182143452275,0.33119774393125,0.840334256735817,0.105632929941942,0.23116335576605,0.132514280053671,0.48694454244955,0.110196643056686,0.901779806199006,0.505746289298462,0.149955238380504,28,0.927811956105591,0.0519775177840609,0.835703910650138
2491,0.395639581445209,0.601241948157502,0.277229414296127,0.610667040840513,0.0364653835542183,0.0361466834626878,0.0874226410560608,0.00384029375829268,0.108873065559776,0.254557887657313,0.0228380409046309,0.159890006521624,0.444212791212578,0.554660850812634,0.49660941766086,0.201822825494362,0.306251738091989,0.11539800831941,0.449700686954346,0.607315845693008,0.749852085223887,0.116486311865365,3,0.615592025692365,0.0638470573351253,0.989556861033512
2492,0.5420240655876,0.640465005994891,0.894790137439291,0.555699475059786,0.0780686694977945,0.10605200337382,0.026160918851696,0.197264808128355,0.353840267371922,0.946152757255291,0.869858702173037,0.0898058347166982,0.846564442820498,0.0753093022512039,0.77500968001103,0.451806242697046,0.287677964953776,0.291786602854123,0.0508216086174129,0.638360421101889,0.893782533035171,0.0109809640664258,18,0.207123370178323,0.271740152424178,0.958354826255399
2493,0.334604660247755,0.60441955372463,0.390295715192775,0.989091619994456,0.118812681051674,0.114920457027378,0.0601294464805014,0.687565759394458,0.181480101754423,0.213986550350185,0.39697026441379,0.303263290589047,0.862024842109042,0.918616183410468,0.408543928928766,0.365394517376297,0.396774514177733,0.337690314779896,0.365897320804698,0.898489954942279,0.675082875573204,0.13882126092994,15,0.978554247751809,0.321074838826433,0.98415857388007
2494,0.92664635148386,0.200406131970207,0.148952329811687,0.521169546718814,0.0190842719313819,0.0578072731575323,0.00705928790554404,0.657094685413316,0.39353690528064,0.137560784240463,0.950162594979606,0.0239228389207041,0.620173052924778,0.0606737283683615,0.978245927205286,0.105667972262867,0.0540914667387726,0.369839982977766,0.42302559795737,0.554845033788471,0.508847407504928,0.006256877038948,22,0.488555020382255,0.174844380296906,0.927324134143139
2495,0.536050119424099,0.727459060911508,0.586911501288111,0.830458010900673,0.0355048374095494,0.095981506479769,0.09332806370873,0.769274461911828,0.375901741439244,0.238795477546426,0.527010522690206,0.487164464504644,0.109626875916217,0.0031613239788916,0.252700148852519,0.0963925167251495,0.211729211850767,0.113030016359896,0.102704830342159,0.990971202150977,0.532570496688294,0.188019284234388,7,0.879760143211181,0.0769604792858474,0.745189973279485
2496,0.332895349206054,0.35427772121646,0.187923985074717,0.63631814683167,0.0519434618084058,0.0530768239985509,0.0664871770647895,0.532990904790559,0.831124986860272,0.536376599050034,0.804855036311364,0.0840627811253536,0.408522311939858,0.0585415634279139,0.000587736908625811,0.185449299361417,0.151382597485848,0.0476904115505284,0.0287817480077385,0.967930535421637,0.926658000134758,0.170559737457603,27,0.990732056117919,0.308224355191248,0.61072162487522
2497,0.591296017481503,0.14136367684165,0.0972497571417829,0.764050798222842,0.0427889613411874,0.0558122634923989,0.0292418848326914,0.283034748977865,0.891325053503341,0.555566684992379,0.245043867280264,0.264306776048988,0.211839353125403,0.0863439688178943,0.539257497448148,0.422579496022442,0.217299910789274,0.373992316853965,0.103502831633086,0.535213082211523,0.725064569744305,0.245823036048864,29,0.306467477879697,0.993629475630284,0.936633849777875
2498,0.811246168568591,0.356340069039329,0.581603311223676,0.870390027865849,0.109414717795274,0.0434288158803955,0.0819978045594525,0.147785022295546,0.358007554081571,0.409519972912455,0.95609272468444,0.152735062179971,0.969575822764449,0.121443476414471,0.248997067858791,0.208179832809255,0.0313501129954588,0.272118231860723,0.0871054722612375,0.537629716230021,0.667565234122064,0.16897749919637,12,0.370691767562809,0.415544965471607,0.685920364657161
2499,0.564131868158584,0.53507083690553,0.787325746895163,0.88230867101273,0.0151546355304206,0.0380525487054605,0.012858693249207,0.461047131541278,0.611267167852563,0.483960581369232,0.717181312174606,0.558995676828036,0.777053056662553,0.859704613497481,0.762088620766392,0.0503223424664116,0.418681894214661,0.165124600746157,0.135276656246814,0.775941911106138,0.84131031526447,0.0364409403648868,30,0.264848258667463,0.414860337263718,0.90590630871352
2500,0.280254751920677,0.642148802859429,0.238244478080212,0.902086990054022,0.0455561816778341,0.0699544915132988,0.0860519378361348,0.908079156644712,0.356386977347522,0.465471658428363,0.193623859388544,0.108247480505705,0.725149741017562,0.585298807378742,0.959713366005616,0.465560468811251,0.348736981316132,0.0100506582713919,0.116712283752614,0.638405819508166,0.929336590109987,0.0674274198765866,25,0.798039986005425,0.585660368162137,0.926480315373279
2501,0.0211070414121728,0.491952387108072,0.15408925208929,0.513678659465455,0.10628284464774,0.0738989781259261,0.0142469446896985,0.111502385074482,0.350575239464059,0.273384865102358,0.422778445094754,0.295181164603448,0.13837765695483,0.67636443247993,0.295421758431452,0.261433525041502,0.307047939187626,0.274187319575204,0.308977779142535,0.763134924397653,0.871418996987154,0.131097806558642,12,0.488601691946061,0.398705796525371,0.922294743258622
2502,0.583067415982625,0.565598790116678,0.04690995402853,0.847880201077042,0.05259003807123,0.11069839343262,0.0311965472308835,0.197681463705678,0.928670468183258,0.706450639999262,0.439409374761721,0.739273897299962,0.606732777554798,0.917024494583998,0.884635343314242,0.340276318729692,0.191790634149127,0.415640814967849,0.0741312005354208,0.60502035222376,0.571662099855335,0.0202525378973747,3,0.791689431387722,0.521156802558643,0.718895089545182
2503,0.049618628287618,0.521080401683692,0.532793015859555,0.747339110630052,0.102588294990445,0.113738398891185,0.101855529478365,0.201217855184479,0.919029249640321,0.296050259846309,0.916244488184247,0.21509675568419,0.539338942865166,0.811360444735596,0.331670705779968,0.238499294736062,0.265131481664348,0.17342363937248,0.373302075440891,0.655784047041892,0.795348386167514,0.105628371410095,26,0.86472335832289,0.348700381864514,0.936747473326838
2504,0.573988011855097,0.81826607671557,0.394169225741224,0.821444294921611,0.0915956136181103,0.0607656782373972,0.0556835278312722,0.683747708090628,0.99166726731942,0.529815678928257,0.864744644791586,0.513792892727978,0.653276053260453,0.869347479840415,0.863414624064695,0.483547205401084,0.220352340102394,0.208953620877408,0.0544338459209423,0.506855574972776,0.817008116883354,0.1502519666604,28,0.0564219791488256,0.373075853804057,0.876975181948987
2505,0.863488956452557,0.805449502280657,0.837168571530981,0.959055665719882,0.0487293489627801,0.106631797166767,0.103238229296138,0.978971932120295,0.94839618386745,0.923796639819397,0.355494122494268,0.848188104827632,0.116890486277267,0.431826219601207,0.693217872895184,0.49474078719205,0.0874164597028401,0.0567820266152616,0.364462769015203,0.561367536563694,0.967087006909202,0.172162343849021,23,0.069830937910825,0.348931657080352,0.934887659743638
2506,0.597033528908016,0.427088944487856,0.493881878799363,0.819206787912978,0.100936782800968,0.116222962189693,0.0195762795881974,0.528875897510024,0.24938494841489,0.433172584396438,0.395815687929583,0.204893746425281,0.313707487866236,0.989159850557149,0.00647925051411148,0.40753970762653,0.15337844904454,0.229828937333741,0.497491355077899,0.60561087226558,0.74310745089578,0.0032420246607624,6,0.0409055030508433,0.786008179027843,0.709235413199477
2507,0.885558809038531,0.768796400765027,0.503025098716817,0.653169317551609,0.0297306720371274,0.0304858686236171,0.0172909760302054,0.8818138411158,0.744011537539284,0.212555651404499,0.463919870342058,0.620968177981698,0.173812234944431,0.920205255271192,0.193883852206147,0.483363280728343,0.35015499995813,0.410265171205858,0.410717262278858,0.779505699014419,0.828582972755015,0.23558776228801,8,0.841605429347605,0.436239245829196,0.552818852533528
2508,0.189218855236238,0.876840986223822,0.644791511269775,0.519395642474829,0.0112136014223378,0.086509959840945,0.0244109901782591,0.99418188955572,0.704039959976473,0.976423291563313,0.763603019796428,0.441936652530241,0.603323352812673,0.848010409426689,0.20081079330449,0.351363396009081,0.460440066762816,0.118592067392159,0.132773821795627,0.745172360567434,0.944047462424485,0.137380671813956,26,0.128678466886817,0.288523332196707,0.535589520056616
2509,0.068928596024448,0.526116221636441,0.207950916464347,0.896439392588928,0.055477152064098,0.0370615626521744,0.0529861452761488,0.452829859979963,0.151296515681688,0.284479508119309,0.446101946274401,0.483600633258512,0.674270431381161,0.0710849238672759,0.730794872658537,0.413486179751274,0.121313379584532,0.00418091006147442,0.0425927338785492,0.983246640547039,0.823863494478911,0.220076241676434,24,0.153654706184007,0.218315232558968,0.847433779305604
2510,0.24571563230406,0.754164816768444,0.0802335573007353,0.756644201584463,0.0146795157596357,0.113527034398505,0.0462130326754907,0.282286250934564,0.493426062032022,0.176672617869452,0.325535737726907,0.838171900120331,0.896437709262827,0.663027336546639,0.988166697383393,0.0536475239535095,0.0661782219751622,0.0530032814387581,0.120154663282644,0.569147965357336,0.738080899984203,0.221069281891815,20,0.658695670314319,0.656493090398819,0.61333942150044
2511,0.362816685686004,0.07812547429814,0.35913867439453,0.727739342076774,0.0844061900680745,0.0835141017704587,0.0544760548318718,0.951752076914534,0.188101754637831,0.824203125811531,0.818996919023292,0.405324230309599,0.875809358119592,0.618528966803057,0.278198407141026,0.34704243486909,0.163246587233746,0.119944372458046,0.473154167495039,0.807635637552035,0.792532960254932,0.0564876916752197,23,0.632986477074516,0.619714054046338,0.940110269227263
2512,0.735496083841147,0.675181415705592,0.100223492676765,0.782346861754905,0.0294181706864331,0.00837169275845122,0.0349349053359479,0.51683335860481,0.660189653910208,0.825762483765604,0.889055047157197,0.953239556690538,0.110408362975554,0.391451733582304,0.732599331330089,0.159279603735823,0.15291169072605,0.0429855118556297,0.0440614556333516,0.894553160145937,0.89003999032618,0.114537636928854,13,0.748029268936906,0.135947039326048,0.690129742111335
2513,0.88094700346035,0.810253536181804,0.0278828459014883,0.705605443470681,0.0665170440527648,0.00697061584233586,0.110544910856084,0.00272169077629223,0.465721729682945,0.319690078973561,0.481680016378988,0.16485033141796,0.32981077337442,0.378825204735762,0.471059167943825,0.362874602133606,0.450488078039966,0.385715460458864,0.331396046463458,0.704170568136487,0.666354258060548,0.243432404057751,24,0.572237014117418,0.118022399108182,0.85789154292033
2514,0.697188074197248,0.251764748754632,0.725520520306728,0.914188421361067,0.109729024441246,0.113152326642017,0.114855480688607,0.545377519350708,0.651119845399517,0.325562159735477,0.845580791030102,0.197378742720396,0.0289484622170683,0.876392848371784,0.664803314878978,0.37042418953625,0.417368884390499,0.484349612105777,0.282968381141324,0.946577492812742,0.821932624537684,0.133610400839936,23,0.580156783954473,0.62152971058588,0.676900697432982
2515,0.248391489683068,0.430541587895551,0.0500858688608045,0.624424553019204,0.0798215326469354,0.0965931152458163,0.0809168953337101,0.157034044945869,0.454806660465756,0.0804801747445017,0.40751696667918,0.292624255193328,0.178377812296199,0.717987346828193,0.474268520475039,0.136563718458766,0.448587609604269,0.201118776165682,0.321459637230542,0.871096621568338,0.797204309641419,0.0512895582962665,5,0.946110179793485,0.898621406189795,0.55932054306874
2516,0.82613032913981,0.790376827047835,0.935070871499856,0.788750718886498,0.106330103384502,0.0919767814136222,0.0181908750960594,0.0896641841090983,0.150575434226915,0.938170046073757,0.360562829941465,0.823037218717136,0.195818947624252,0.590188319149171,0.22160382628669,0.294786701929744,0.255970920890069,0.0893341523501906,0.438000831628195,0.639460418016335,0.832005893948802,0.19128061688522,26,0.991992027711077,0.182486066153995,0.641861013655388
2517,0.177748655151785,0.912854517125292,0.838732760277577,0.598386675619741,0.112873570335818,0.0471492990158256,0.0158713653090745,0.338953481141455,0.45468622497567,0.717772051517363,0.93397809539116,0.390467455063714,0.0598415514339693,0.398659623567713,0.497924345957814,0.173058448254166,0.0635100957072573,0.440113362437114,0.47954746114827,0.601577785698988,0.62433636164869,0.0800216286932991,13,0.0696165192775196,0.249183850586228,0.806912450060179
2518,0.517373740499956,0.3296387462785,0.276821876406646,0.710160296392871,0.078635431975876,0.101819202031382,0.0356923554916307,0.210090388316917,0.747695960768987,0.736595984136662,0.422831726368167,0.0372919511676999,0.316984301933344,0.73507055903452,0.398682682656683,0.246019592386996,0.37674991543761,0.0691989094787044,0.294003187759733,0.863240543013264,0.838150969752367,0.141161629163177,17,0.406470245631621,0.379565456671617,0.644055991258065
2519,0.763601960477885,0.749307988937502,0.263960911908164,0.778703462727403,0.0894071930475365,0.033065709371346,0.104688582634918,0.949343274663482,0.749523237284762,0.338388660921017,0.395736243518302,0.488769684268208,0.354864236676181,0.935837471654359,0.417889016956231,0.277143949332659,0.281131179473992,0.211353693699918,0.1168773020386,0.509138476702617,0.786794995369448,0.204719606014225,4,0.454161570307985,0.687173389605922,0.852189670354756
2520,0.441060758919781,0.565430863520293,0.738322615933023,0.968208580676722,0.103384161779422,0.0903684989739507,0.117765135031479,0.325538100565807,0.669221283453796,0.43700537098241,0.922956436926126,0.624838091546134,0.991000351682492,0.282507980494062,0.670384600467188,0.023011816482502,0.104257752286387,0.144803634984547,0.0502969686097116,0.724803472300991,0.702979363827105,0.240329861524072,26,0.355873099139519,0.98321606563048,0.502724971972441
2521,0.131766124057141,0.90455094751378,0.956056793836644,0.715353346251417,0.0355998767302092,0.0809891264023371,0.0182355402915515,0.995642996999482,0.559843769905018,0.310321526929154,0.451700617305562,0.306733142881654,0.185501383601013,0.612329922962142,0.956615094063128,0.49763289928427,0.21543347308269,0.130315407074336,0.47028622719046,0.68158724414641,0.796966359210014,0.113536529218889,3,0.162994058926613,0.917417509306967,0.570021212961769
2522,0.591918584165559,0.132750420611538,0.116978769975272,0.67415988936231,0.0144367674494153,0.0379365532301003,0.0968117847325355,0.11092105245858,0.229679546912666,0.0113087859676452,0.812709862062335,0.209875394536788,0.780426077691792,0.158635522436653,0.699812968809763,0.0917118363459478,0.315389614973753,0.163145490731148,0.112868328796141,0.529290698658593,0.820252007261885,0.241077242289291,16,0.0178521627810784,0.643480522681377,0.948165956000355
2523,0.16028107204379,0.951466671119537,0.977094846015447,0.763691770378116,0.042001744782147,0.00153896185352001,0.0133220738442298,0.22599301397251,0.804822374666575,0.224816256871144,0.89455792436169,0.656417725309823,0.0438204885232262,0.786570667541027,0.214890944004199,0.238427786262077,0.332714185987052,0.475860764705227,0.257508183870977,0.92669103004894,0.913517646148335,0.18214459284296,18,0.528436122157471,0.532956571401586,0.971039387198805
2524,0.747610157625843,0.612070810085931,0.394544659153465,0.863193174107932,0.015281320725373,0.01610776501894,0.040416456258025,0.197071334773302,0.1518813998339,0.960155990000442,0.79068927987155,0.76972907494395,0.06483891325898,0.499935702263936,0.765809168857639,0.371789819378383,0.134569185868767,0.209731819591892,0.466876768177899,0.832973605713819,0.985521146349527,0.206538828833291,15,0.210047153253597,0.562008728389931,0.850845111781405
2525,0.121205230410118,0.605751784135075,0.306676159522007,0.578540096087044,0.0140703235133048,0.0408117333739093,0.0963085767151248,0.82221685863852,0.610548628533026,0.0798386632010574,0.231171172295278,0.815448159045051,0.410654172356403,0.105436422082689,0.491355220003403,0.0292328810576466,0.402907910577289,0.0456626640702481,0.167161316879326,0.762149385972379,0.975389265101287,0.162544274456019,20,0.703887636560109,0.115560302686668,0.827946982781624
2526,0.340913801221852,0.732720001360797,0.0263863989494275,0.771579680479597,0.0838904628198612,0.0573998383959616,0.0940922628711881,0.862269486207655,0.370668890306493,0.18987570979069,0.570165370376804,0.690070243097213,0.023689289806434,0.973066551650362,0.0624108946131775,0.234269147511723,0.496858720798453,0.376295410720224,0.359029337466846,0.730583590899687,0.574691046406073,0.0550497986109462,28,0.887681920672697,0.272852609697892,0.723661537602241
2527,0.351654320183769,0.0640893803760176,0.194663793942123,0.746892251703306,0.0164641602918981,0.118286012704287,0.0580491860864935,0.354239158500428,0.124488139356487,0.222418530325522,0.509788542266563,0.452082581107691,0.24408938814986,0.260662156614917,0.190284465422365,0.0943021848904085,0.3109567261294,0.236383929884457,0.00923135682963766,0.967315264331503,0.601242137099488,0.122656753604981,8,0.201389564958867,0.107300737691089,0.89674083571689
2528,0.896957856878312,0.790506081932411,0.56902271365507,0.731497824783123,0.0568690107246637,0.0972154553652154,0.107384913947708,0.0541117717907764,0.157743044024077,0.133962182357977,0.283768248685589,0.135435157818953,0.738027252685768,0.349391970690712,0.274421114162798,0.121787266227498,0.328899830432364,0.260214210998535,0.433682573925424,0.765269607924577,0.615471310259472,0.160823248694732,19,0.565981109537464,0.454396101586125,0.56594285652996
2529,0.825017076181783,0.101993049580045,0.504036784942774,0.893417065226333,0.10402243846156,0.067923401386206,0.07186212581929,0.316722722528456,0.46609335337251,0.81702268345952,0.501615470619779,0.654103945316561,0.296864535694709,0.174821055674157,0.99650936623693,0.00544351141026709,0.00528437390303006,0.0610619753993698,0.204138487662049,0.932247725293261,0.856914587352402,0.216287546636746,12,0.313077060166374,0.835115090295277,0.961231109546416
2530,0.559239015484345,0.12684756355437,0.497856405910524,0.950829669770901,0.0844213297960935,0.0527426093411967,0.0713935334218824,0.236981418472552,0.976835594489705,0.71727814941532,0.0964363433624618,0.60790520237789,0.489309204347571,0.0761481844247319,0.241798855730542,0.455532934490382,0.206605670010415,0.288155765604461,0.450340005553619,0.69199039272184,0.5307367328319,0.138052255671931,26,0.501852518202667,0.4945146545375,0.896486172901443
2531,0.534301961933495,0.154670436256146,0.873332501051552,0.615950827435439,0.112100977893602,0.0929994416505508,0.0691094637471232,0.523178238386964,0.498558388827601,0.129635258844728,0.459966316309781,0.72582111696084,0.892043582060607,0.445830274573737,0.359820913018379,0.259419305896363,0.381074849549949,0.0837489111288218,0.297505301689345,0.756484149566153,0.575294740556995,0.174687699480052,8,0.849936102031916,0.104825986688677,0.625039902473765
2532,0.647459218436643,0.777851155879977,0.76847683711797,0.869647805999301,0.0110705524647832,0.0985660897035515,0.0725088560031485,0.0612719250258524,0.323711822088971,0.615781125381379,0.750540076476242,0.989661722935853,0.505466708098142,0.355694638326089,0.356043955857423,0.233695500077412,0.271345232313161,0.190411287921271,0.0579612168962369,0.923723222512612,0.731204113314906,0.236909009844449,17,0.0479204124805983,0.770686352639273,0.535547736099397
2533,0.766429453457729,0.836801775979041,0.904568906304799,0.996465368230955,0.075348436119508,0.0151296806579567,0.110557833863706,0.918943138459721,0.832699104515812,0.262299249619315,0.915371537319012,0.456043034679908,0.43978993733821,0.129345053072344,0.185809067864064,0.354293370060599,0.275014800654154,0.00185113059874857,0.0122678636115626,0.617380820108438,0.524695127349277,0.0605832563795557,5,0.146821727486025,0.798864939809917,0.956529787058954
2534,0.736148944488354,0.873304854715522,0.556542541940697,0.784100711246359,0.00601767353521474,0.0725461311094696,0.0899475060508344,0.276318332665996,0.614333845935832,0.158700641715364,0.271198484456935,0.407845770351728,0.305162549250945,0.764107242994267,0.714632625456015,0.444077192639129,0.134936756831198,0.438154300302593,0.212475404264929,0.704006633623526,0.885395197606075,0.204371592071583,4,0.976789378413302,0.558454785557813,0.750176527061406
2535,0.758621507049748,0.807601141722896,0.623289018528443,0.937447087689664,0.00163590329571068,0.0865552039362369,0.00484670677575096,0.90368541600788,0.660464627622068,0.36361942393533,0.0253433981577633,0.909743157263123,0.612528404551931,0.426822862682911,0.845514887088118,0.0199070526759955,0.48517895479009,0.39833697930536,0.192094021049608,0.519936683103023,0.955851692376554,0.00726783270533779,29,0.786396100209234,0.968955666115554,0.510082979541458
2536,0.360221400887845,0.969380955359386,0.39947740542742,0.508170143157069,0.119443227758224,0.0265351354267029,0.082686389420039,0.232978907595202,0.354422531504324,0.137261603591288,0.726837674889807,0.664705603259429,0.887641888453625,0.984391659677331,0.366340551561932,0.0400323439716361,0.152706531716336,0.189167028677394,0.205573781066865,0.70052042662024,0.837408947629388,0.0900678334530559,12,0.226162147924374,0.578396398548246,0.857906400150387
2537,0.817713788892911,0.449820276315208,0.158449023179547,0.907253741717432,0.108393338057625,0.0768092942338474,0.0376071838708576,0.223677534311963,0.079800827805209,0.567153246759553,0.589594656096282,0.610088765583979,0.394316552274395,0.321211514360597,0.243943458849844,0.349838319797418,0.370618512036442,0.0845953639735002,0.358593023814203,0.763078715359303,0.961739732330793,0.0139005458806816,8,0.664329730577278,0.632889810344111,0.945363645917317
2538,0.574863844408072,0.784261186907487,0.653258555804729,0.911454434017593,0.0589813057061546,0.00889370705851167,0.0350777951438371,0.644739713905868,0.592773726163292,0.978660159521503,0.453926432803762,0.834728309329227,0.00011090672891587,0.973279633781896,0.631667607371206,0.018090909125295,0.319614621453173,0.318814607828832,0.315893784737657,0.784275234728772,0.590367631100793,0.14981739258992,22,0.222570632639667,0.18406618180545,0.804632218119933
2539,0.793028083259729,0.361101080914051,0.13513167768165,0.771441684262885,0.069638139474065,0.0722447969378494,0.0064243832463529,0.198517066555587,0.513401688946667,0.357289690481033,0.827292585308105,0.506776628701948,0.291266941532306,0.166443803767837,0.360312736641336,0.167559388096561,0.220129026952165,0.0502040370187373,0.038871217535669,0.794025282734865,0.548197891894565,0.133747716952523,18,0.880277666454413,0.623552471259702,0.812263725762186
2540,0.157843443164369,0.907247729128879,0.322435321170464,0.863674971108441,0.110266479997275,0.0664722031077873,0.109281218975108,0.968203475142573,0.586299128298229,0.660040000834409,0.172815389177669,0.490200763416244,0.535839491349272,0.564219655866129,0.85817768715499,0.422411912078725,0.0684279707413516,0.448810239393555,0.312316785314621,0.771507659981097,0.513336145619629,0.0644641956662352,20,0.244912327978667,0.94962552376024,0.547201566474047
2541,0.839477631576546,0.857348352748016,0.460769768733974,0.718369957483327,0.0498467861760221,0.0504921951473225,0.0758173396751024,0.282336435598088,0.663830314499419,0.551891949388199,0.888414114324329,0.567825799662666,0.173677694003051,0.0423982013470028,0.799788931583078,0.0270166492813383,0.466173441515339,0.314309886295523,0.454180943912256,0.948951141583221,0.705812645447557,0.0657666938587034,18,0.194521212590789,0.57093065279983,0.722957312528731
2542,0.239245749679417,0.821675341813383,0.796920889676106,0.763159410488291,0.0664238410333581,0.0248792390690167,0.0458085099757919,0.10195433360741,0.391919131760369,0.0983705339356326,0.79689463882111,0.677549214442167,0.512290249047615,0.717099280541809,0.629336190468445,0.314222501052113,0.305322660330066,0.482336660754879,0.205815613409854,0.834721347281104,0.88463376236991,0.0690984819918754,10,0.659246694571595,0.642127921750676,0.906008342230751
2543,0.782046257869527,0.0345884675440146,0.322715400881786,0.92219976926418,0.0848945200140774,0.107674774879125,0.0971113659895565,0.71162439495963,0.278135866324091,0.670679870037991,0.548768691633432,0.703563781774999,0.917619322482427,0.842001148949168,0.442938950991794,0.159002107972279,0.172773349448235,0.465180105146882,0.166754062948795,0.520416923745861,0.789789101211075,0.215896179536294,8,0.383836542279366,0.863566448891326,0.830687059484818
2544,0.248889816930471,0.599240332158236,0.196965723384707,0.609846690722101,0.0320872272873865,0.0691534115902036,0.040626103560769,0.514743097492703,0.443573994310875,0.188660730545525,0.123457849642634,0.00742330056729261,0.904357537903893,0.387210594997718,0.79110163804742,0.143379086094873,0.47527538221326,0.0051173475965159,0.195841219065769,0.821903638827102,0.56186450077584,0.045885410023306,10,0.476236105159298,0.228653941204003,0.717572918701754
2545,0.487708672337374,0.397342350875773,0.30676882024419,0.638237496625062,0.0474138404244957,0.0868761404498024,0.0493231626531025,0.242068324511731,0.742555117437267,0.779675445551565,0.375157059977995,0.984498139482434,0.492525180841656,0.879697988786548,0.0613557448281441,0.395181414084684,0.0484990919713164,0.429777679706819,0.133339477914176,0.560908902349672,0.533584568946331,0.234192761816445,4,0.8582456546403,0.58148453177393,0.593370282301109
2546,0.0250671810537577,0.025579985070671,0.264212300623232,0.577261651811842,0.0670673119462989,0.104743608133891,0.0492439207980121,0.760638707976486,0.772765811487311,0.0351901229714509,0.710927005079226,0.611125945950788,0.125361934542633,0.469047340573533,0.340085519851837,0.412781435943069,0.162545960192708,0.393736563893594,0.454087676849426,0.643054219212802,0.847266906587232,0.232843818985723,12,0.0368428341940278,0.554277085225959,0.658505082299362
2547,0.502586931534251,0.991297097440087,0.894404851461784,0.747582831697178,0.0463974808741473,0.0414387594650472,0.0824709396526851,0.665303772495268,0.176575076901587,0.566823206954403,0.972171402203129,0.367788549946458,0.985508881118125,0.967321649059094,0.428168652722379,0.138717809751595,0.202907299854048,0.0539198540203855,0.227552061500016,0.864598928084539,0.521661671312794,0.00505501682852046,24,0.99984550335838,0.832634967791243,0.858413811676076
2548,0.429060956277768,0.637572187960241,0.839953876601555,0.840258840080711,0.0744870967898956,0.0098437882462414,0.0123669216073947,0.357010004552687,0.785722547847452,0.890703201703099,0.837543779352424,0.150501357630477,0.807904248411301,0.565082927546208,0.356270525821508,0.218307490310085,0.427534604181652,0.396176309475419,0.141033580197883,0.947505894926051,0.885918177896063,0.0107461528164858,28,0.133387297792546,0.437387333239825,0.704301685453393
